,date,region,property_type,baseline,index_value,joinYear,joinMonth,joinProvince
19358,2004-07,"Montréal, Quebec",Light factory,"Index, 2002=100",110.5,2004,07,QC
19359,2004-07,"Montréal, Quebec",Light factory,"Index, 2002=100",106.0,2004,07,QC
19360,2004-07,"Montréal, Quebec",School,"Index, 2002=100",108.8,2004,07,QC
19361,2004-07,"Montréal, Quebec",School,"Index, 2002=100",112.3,2004,07,QC
19362,2004-07,"Montréal, Quebec",School,"Index, 2002=100",108.3,2004,07,QC
19363,2004-07,"Montréal, Quebec",School,"Index, 2002=100",108.1,2004,07,QC
19364,2004-07,"Montréal, Quebec",School,"Index, 2002=100",106.3,2004,07,QC
19365,2004-07,"Montréal, Quebec",Apartment,"Index, 2002=100",109.9,2004,07,QC
19366,2004-07,"Montréal, Quebec",Apartment,"Index, 2002=100",111.2,2004,07,QC
19367,2004-07,"Montréal, Quebec",Apartment,"Index, 2002=100",108.9,2004,07,QC
19368,2004-07,"Montréal, Quebec",Apartment,"Index, 2002=100",112.9,2004,07,QC
19369,2004-07,"Montréal, Quebec",Apartment,"Index, 2002=100",106.3,2004,07,QC
19370,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",109.8,2004,07,ON
19371,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",109.0,2004,07,ON
19372,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",110.2,2004,07,ON
19373,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",110.5,2004,07,ON
19374,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",108.8,2004,07,ON
19375,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",111.4,2004,07,ON
19376,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",112.5,2004,07,ON
19377,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",110.9,2004,07,ON
19378,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",111.1,2004,07,ON
19379,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",110.4,2004,07,ON
19380,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",110.5,2004,07,ON
19381,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",111.8,2004,07,ON
19382,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",109.6,2004,07,ON
19383,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",111.0,2004,07,ON
19384,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",110.4,2004,07,ON
19385,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",112.5,2004,07,ON
19386,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",116.8,2004,07,ON
19387,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",109.8,2004,07,ON
19388,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",111.9,2004,07,ON
19389,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",106.2,2004,07,ON
19390,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",110.7,2004,07,ON
19391,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",114.5,2004,07,ON
19392,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",110.3,2004,07,ON
19393,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",109.0,2004,07,ON
19394,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",108.4,2004,07,ON
19395,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",111.7,2004,07,ON
19396,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",111.6,2004,07,ON
19397,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",111.3,2004,07,ON
19398,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",113.4,2004,07,ON
19399,2004-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",108.9,2004,07,ON
19400,2004-07,"Toronto, Ontario",Office,"Index, 2002=100",111.5,2004,07,ON
19401,2004-07,"Toronto, Ontario",Office,"Index, 2002=100",113.0,2004,07,ON
19402,2004-07,"Toronto, Ontario",Office,"Index, 2002=100",110.9,2004,07,ON
19403,2004-07,"Toronto, Ontario",Office,"Index, 2002=100",111.1,2004,07,ON
19404,2004-07,"Toronto, Ontario",Office,"Index, 2002=100",108.5,2004,07,ON
19405,2004-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",112.1,2004,07,ON
19406,2004-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",117.7,2004,07,ON
19407,2004-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",110.7,2004,07,ON
19408,2004-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",111.8,2004,07,ON
19409,2004-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",106.9,2004,07,ON
19410,2004-07,"Toronto, Ontario",Shopping centre,"Index, 2002=100",112.4,2004,07,ON
19411,2004-07,"Toronto, Ontario",Shopping centre,"Index, 2002=100",115.9,2004,07,ON
19412,2004-07,"Toronto, Ontario",Shopping centre,"Index, 2002=100",110.4,2004,07,ON
19413,2004-07,"Toronto, Ontario",Shopping centre,"Index, 2002=100",114.6,2004,07,ON
19414,2004-07,"Toronto, Ontario",Shopping centre,"Index, 2002=100",111.9,2004,07,ON
19415,2004-07,"Toronto, Ontario",Light factory,"Index, 2002=100",113.8,2004,07,ON
19416,2004-07,"Toronto, Ontario",Light factory,"Index, 2002=100",119.3,2004,07,ON
19417,2004-07,"Toronto, Ontario",Light factory,"Index, 2002=100",111.2,2004,07,ON
19418,2004-07,"Toronto, Ontario",Light factory,"Index, 2002=100",112.3,2004,07,ON
19419,2004-07,"Toronto, Ontario",Light factory,"Index, 2002=100",107.9,2004,07,ON
19420,2004-07,"Toronto, Ontario",School,"Index, 2002=100",111.6,2004,07,ON
19421,2004-07,"Toronto, Ontario",School,"Index, 2002=100",117.8,2004,07,ON
19422,2004-07,"Toronto, Ontario",School,"Index, 2002=100",110.7,2004,07,ON
19423,2004-07,"Toronto, Ontario",School,"Index, 2002=100",109.2,2004,07,ON
19424,2004-07,"Toronto, Ontario",School,"Index, 2002=100",107.3,2004,07,ON
19425,2004-07,"Toronto, Ontario",Apartment,"Index, 2002=100",112.0,2004,07,ON
19426,2004-07,"Toronto, Ontario",Apartment,"Index, 2002=100",115.0,2004,07,ON
19427,2004-07,"Toronto, Ontario",Apartment,"Index, 2002=100",110.4,2004,07,ON
19428,2004-07,"Toronto, Ontario",Apartment,"Index, 2002=100",114.5,2004,07,ON
19429,2004-07,"Toronto, Ontario",Apartment,"Index, 2002=100",107.3,2004,07,ON
19430,2004-07,"Calgary, Alberta",Office,"Index, 2002=100",109.6,2004,07,AB
19431,2004-07,"Calgary, Alberta",Office,"Index, 2002=100",111.2,2004,07,AB
19432,2004-07,"Calgary, Alberta",Office,"Index, 2002=100",109.4,2004,07,AB
19433,2004-07,"Calgary, Alberta",Office,"Index, 2002=100",107.1,2004,07,AB
19434,2004-07,"Calgary, Alberta",Office,"Index, 2002=100",108.6,2004,07,AB
19435,2004-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",111.9,2004,07,AB
19436,2004-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",114.2,2004,07,AB
19437,2004-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",110.8,2004,07,AB
19438,2004-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",108.8,2004,07,AB
19439,2004-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",107.1,2004,07,AB
19440,2004-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",111.3,2004,07,AB
19441,2004-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",113.7,2004,07,AB
19442,2004-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",109.8,2004,07,AB
19443,2004-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",106.6,2004,07,AB
19444,2004-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",111.5,2004,07,AB
19445,2004-07,"Calgary, Alberta",Light factory,"Index, 2002=100",114.1,2004,07,AB
19446,2004-07,"Calgary, Alberta",Light factory,"Index, 2002=100",119.3,2004,07,AB
19447,2004-07,"Calgary, Alberta",Light factory,"Index, 2002=100",110.9,2004,07,AB
19448,2004-07,"Calgary, Alberta",Light factory,"Index, 2002=100",104.6,2004,07,AB
19449,2004-07,"Calgary, Alberta",Light factory,"Index, 2002=100",110.8,2004,07,AB
19450,2004-07,"Calgary, Alberta",School,"Index, 2002=100",112.1,2004,07,AB
19451,2004-07,"Calgary, Alberta",School,"Index, 2002=100",117.7,2004,07,AB
19452,2004-07,"Calgary, Alberta",School,"Index, 2002=100",112.3,2004,07,AB
19453,2004-07,"Calgary, Alberta",School,"Index, 2002=100",107.0,2004,07,AB
19454,2004-07,"Calgary, Alberta",School,"Index, 2002=100",106.9,2004,07,AB
19455,2004-07,"Calgary, Alberta",Apartment,"Index, 2002=100",109.3,2004,07,AB
19456,2004-07,"Calgary, Alberta",Apartment,"Index, 2002=100",111.0,2004,07,AB
19457,2004-07,"Calgary, Alberta",Apartment,"Index, 2002=100",108.2,2004,07,AB
19458,2004-07,"Calgary, Alberta",Apartment,"Index, 2002=100",108.5,2004,07,AB
19459,2004-07,"Calgary, Alberta",Apartment,"Index, 2002=100",106.8,2004,07,AB
19460,2004-07,"Edmonton, Alberta",Office,"Index, 2002=100",108.9,2004,07,AB
19461,2004-07,"Edmonton, Alberta",Office,"Index, 2002=100",110.2,2004,07,AB
19462,2004-07,"Edmonton, Alberta",Office,"Index, 2002=100",108.8,2004,07,AB
19463,2004-07,"Edmonton, Alberta",Office,"Index, 2002=100",107.1,2004,07,AB
19464,2004-07,"Edmonton, Alberta",Office,"Index, 2002=100",107.9,2004,07,AB
19465,2004-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",110.7,2004,07,AB
19466,2004-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",114.5,2004,07,AB
19467,2004-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",109.3,2004,07,AB
19468,2004-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",108.7,2004,07,AB
19469,2004-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",105.5,2004,07,AB
19470,2004-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",110.9,2004,07,AB
19471,2004-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",114.0,2004,07,AB
19472,2004-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",109.4,2004,07,AB
19473,2004-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",106.6,2004,07,AB
19474,2004-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",111.8,2004,07,AB
19475,2004-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",113.2,2004,07,AB
19476,2004-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",119.5,2004,07,AB
19477,2004-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",109.7,2004,07,AB
19478,2004-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",104.7,2004,07,AB
19479,2004-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",106.4,2004,07,AB
19480,2004-07,"Edmonton, Alberta",School,"Index, 2002=100",111.2,2004,07,AB
19481,2004-07,"Edmonton, Alberta",School,"Index, 2002=100",117.9,2004,07,AB
19482,2004-07,"Edmonton, Alberta",School,"Index, 2002=100",110.7,2004,07,AB
19483,2004-07,"Edmonton, Alberta",School,"Index, 2002=100",107.1,2004,07,AB
19484,2004-07,"Edmonton, Alberta",School,"Index, 2002=100",105.8,2004,07,AB
19485,2004-07,"Edmonton, Alberta",Apartment,"Index, 2002=100",108.7,2004,07,AB
19486,2004-07,"Edmonton, Alberta",Apartment,"Index, 2002=100",111.2,2004,07,AB
19487,2004-07,"Edmonton, Alberta",Apartment,"Index, 2002=100",107.4,2004,07,AB
19488,2004-07,"Edmonton, Alberta",Apartment,"Index, 2002=100",108.1,2004,07,AB
19489,2004-07,"Edmonton, Alberta",Apartment,"Index, 2002=100",106.5,2004,07,AB
19490,2004-07,"Vancouver, British Columbia",Office,"Index, 2002=100",110.1,2004,07,BC
19491,2004-07,"Vancouver, British Columbia",Office,"Index, 2002=100",116.6,2004,07,BC
19492,2004-07,"Vancouver, British Columbia",Office,"Index, 2002=100",107.8,2004,07,BC
19493,2004-07,"Vancouver, British Columbia",Office,"Index, 2002=100",106.1,2004,07,BC
19494,2004-07,"Vancouver, British Columbia",Office,"Index, 2002=100",107.1,2004,07,BC
19495,2004-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",113.0,2004,07,BC
19496,2004-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",116.5,2004,07,BC
19497,2004-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",111.5,2004,07,BC
19498,2004-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",106.5,2004,07,BC
19499,2004-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",105.2,2004,07,BC
19500,2004-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",112.1,2004,07,BC
19501,2004-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",118.2,2004,07,BC
19502,2004-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",109.1,2004,07,BC
19503,2004-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",105.7,2004,07,BC
19504,2004-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",111.4,2004,07,BC
19505,2004-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",114.4,2004,07,BC
19506,2004-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",122.1,2004,07,BC
19507,2004-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",112.5,2004,07,BC
19508,2004-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",102.8,2004,07,BC
19509,2004-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",106.3,2004,07,BC
19510,2004-07,"Vancouver, British Columbia",School,"Index, 2002=100",112.4,2004,07,BC
19511,2004-07,"Vancouver, British Columbia",School,"Index, 2002=100",119.8,2004,07,BC
19512,2004-07,"Vancouver, British Columbia",School,"Index, 2002=100",112.1,2004,07,BC
19513,2004-07,"Vancouver, British Columbia",School,"Index, 2002=100",106.2,2004,07,BC
19514,2004-07,"Vancouver, British Columbia",School,"Index, 2002=100",107.3,2004,07,BC
19515,2004-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",112.2,2004,07,BC
19516,2004-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",123.2,2004,07,BC
19517,2004-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",108.2,2004,07,BC
19518,2004-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",106.1,2004,07,BC
19519,2004-07,"Vancouver, British Columbia",Apartment,"Index, 2002=100",106.2,2004,07,BC
19520,2004-10,Seven census metropolitan area composite,Office,"Index, 2002=100",111.1,2004,10,Canada
19521,2004-10,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",113.5,2004,10,Canada
19522,2004-10,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",112.9,2004,10,Canada
19523,2004-10,Seven census metropolitan area composite,Light factory,"Index, 2002=100",114.8,2004,10,Canada
19524,2004-10,Seven census metropolitan area composite,School,"Index, 2002=100",112.4,2004,10,Canada
19525,2004-10,Seven census metropolitan area composite,Apartment,"Index, 2002=100",112.4,2004,10,Canada
19526,2004-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",108.9,2004,10,NS
19527,2004-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",109.0,2004,10,NS
19529,2004-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",109.1,2004,10,NS
19530,2004-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",107.5,2004,10,NS
19531,2004-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",110.9,2004,10,NS
19532,2004-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",112.5,2004,10,NS
19533,2004-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",110.6,2004,10,NS
19534,2004-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",111.5,2004,10,NS
19535,2004-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",106.3,2004,10,NS
19536,2004-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",111.3,2004,10,NS
19538,2004-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",110.0,2004,10,NS
19539,2004-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",113.4,2004,10,NS
19540,2004-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",112.1,2004,10,NS
19541,2004-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",112.2,2004,10,NS
19542,2004-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",115.6,2004,10,NS
19543,2004-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",110.9,2004,10,NS
19545,2004-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",107.8,2004,10,NS
19546,2004-10,"Halifax, Nova Scotia",School,"Index, 2002=100",110.1,2004,10,NS
19547,2004-10,"Halifax, Nova Scotia",School,"Index, 2002=100",114.2,2004,10,NS
19548,2004-10,"Halifax, Nova Scotia",School,"Index, 2002=100",109.3,2004,10,NS
19549,2004-10,"Halifax, Nova Scotia",School,"Index, 2002=100",109.5,2004,10,NS
19550,2004-10,"Halifax, Nova Scotia",School,"Index, 2002=100",108.2,2004,10,NS
19551,2004-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",110.4,2004,10,NS
19552,2004-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",111.0,2004,10,NS
19553,2004-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",108.7,2004,10,NS
19554,2004-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",114.0,2004,10,NS
19555,2004-10,"Halifax, Nova Scotia",Apartment,"Index, 2002=100",109.8,2004,10,NS
19556,2004-10,"Montréal, Quebec",Office,"Index, 2002=100",109.5,2004,10,QC
19557,2004-10,"Montréal, Quebec",Office,"Index, 2002=100",110.8,2004,10,QC
19558,2004-10,"Montréal, Quebec",Office,"Index, 2002=100",108.4,2004,10,QC
19559,2004-10,"Montréal, Quebec",Office,"Index, 2002=100",110.3,2004,10,QC
19560,2004-10,"Montréal, Quebec",Office,"Index, 2002=100",107.5,2004,10,QC
19561,2004-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",110.3,2004,10,QC
19562,2004-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",113.1,2004,10,QC
19563,2004-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",109.6,2004,10,QC
19564,2004-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",110.6,2004,10,QC
19565,2004-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",106.0,2004,10,QC
19566,2004-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",111.2,2004,10,QC
19567,2004-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",112.4,2004,10,QC
19568,2004-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",109.2,2004,10,QC
19569,2004-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",111.9,2004,10,QC
19570,2004-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",115.9,2004,10,QC
19571,2004-10,"Montréal, Quebec",Light factory,"Index, 2002=100",112.5,2004,10,QC
19572,2004-10,"Montréal, Quebec",Light factory,"Index, 2002=100",116.5,2004,10,QC
19573,2004-10,"Montréal, Quebec",Light factory,"Index, 2002=100",110.4,2004,10,QC
19574,2004-10,"Montréal, Quebec",Light factory,"Index, 2002=100",111.1,2004,10,QC
19575,2004-10,"Montréal, Quebec",Light factory,"Index, 2002=100",107.5,2004,10,QC
19576,2004-10,"Montréal, Quebec",School,"Index, 2002=100",109.8,2004,10,QC
19577,2004-10,"Montréal, Quebec",School,"Index, 2002=100",114.0,2004,10,QC
19578,2004-10,"Montréal, Quebec",School,"Index, 2002=100",109.1,2004,10,QC
19579,2004-10,"Montréal, Quebec",School,"Index, 2002=100",108.5,2004,10,QC
19580,2004-10,"Montréal, Quebec",School,"Index, 2002=100",108.1,2004,10,QC
19581,2004-10,"Montréal, Quebec",Apartment,"Index, 2002=100",111.0,2004,10,QC
19582,2004-10,"Montréal, Quebec",Apartment,"Index, 2002=100",112.1,2004,10,QC
19583,2004-10,"Montréal, Quebec",Apartment,"Index, 2002=100",109.5,2004,10,QC
19584,2004-10,"Montréal, Quebec",Apartment,"Index, 2002=100",114.7,2004,10,QC
19585,2004-10,"Montréal, Quebec",Apartment,"Index, 2002=100",107.8,2004,10,QC
19586,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",110.8,2004,10,ON
19587,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",110.2,2004,10,ON
19588,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",111.3,2004,10,ON
19590,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",109.4,2004,10,ON
19591,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",113.2,2004,10,ON
19592,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",114.5,2004,10,ON
19593,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",112.5,2004,10,ON
19594,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",112.1,2004,10,ON
19595,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",113.1,2004,10,ON
19596,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",112.2,2004,10,ON
19597,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",113.4,2004,10,ON
19598,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",111.1,2004,10,ON
19599,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",111.3,2004,10,ON
19600,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",114.2,2004,10,ON
19601,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",114.0,2004,10,ON
19602,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",119.2,2004,10,ON
19603,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",110.8,2004,10,ON
19604,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",112.5,2004,10,ON
19605,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",107.8,2004,10,ON
19606,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",112.1,2004,10,ON
19607,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",116.6,2004,10,ON
19608,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",111.5,2004,10,ON
19609,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",109.5,2004,10,ON
19610,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",110.3,2004,10,ON
19611,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",112.9,2004,10,ON
19612,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",112.7,2004,10,ON
19613,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",112.2,2004,10,ON
19614,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",114.9,2004,10,ON
19615,2004-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Apartment,"Index, 2002=100",110.4,2004,10,ON
19616,2004-10,"Toronto, Ontario",Office,"Index, 2002=100",112.4,2004,10,ON
19617,2004-10,"Toronto, Ontario",Office,"Index, 2002=100",114.4,2004,10,ON
19618,2004-10,"Toronto, Ontario",Office,"Index, 2002=100",111.9,2004,10,ON
19619,2004-10,"Toronto, Ontario",Office,"Index, 2002=100",111.4,2004,10,ON
19620,2004-10,"Toronto, Ontario",Office,"Index, 2002=100",109.1,2004,10,ON
19621,2004-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",113.8,2004,10,ON
19622,2004-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",119.9,2004,10,ON
19623,2004-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",112.3,2004,10,ON
19624,2004-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",113.0,2004,10,ON
19625,2004-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",108.0,2004,10,ON
19626,2004-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",113.9,2004,10,ON
19627,2004-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",117.6,2004,10,ON
19628,2004-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",111.8,2004,10,ON
19629,2004-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",115.1,2004,10,ON
19630,2004-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",114.3,2004,10,ON
19631,2004-10,"Toronto, Ontario",Light factory,"Index, 2002=100",115.7,2004,10,ON
19632,2004-10,"Toronto, Ontario",Light factory,"Index, 2002=100",121.6,2004,10,ON
19633,2004-10,"Toronto, Ontario",Light factory,"Index, 2002=100",113.1,2004,10,ON
19635,2004-10,"Toronto, Ontario",Light factory,"Index, 2002=100",109.6,2004,10,ON
19636,2004-10,"Toronto, Ontario",School,"Index, 2002=100",112.9,2004,10,ON
19637,2004-10,"Toronto, Ontario",School,"Index, 2002=100",119.7,2004,10,ON
19638,2004-10,"Toronto, Ontario",School,"Index, 2002=100",111.8,2004,10,ON
19639,2004-10,"Toronto, Ontario",School,"Index, 2002=100",109.9,2004,10,ON
19641,2004-10,"Toronto, Ontario",Apartment,"Index, 2002=100",113.2,2004,10,ON
